seed,model,task_id,task_name,epoch,lambda_route_memory,lambda_distill,lambda_latent,lambda_entropy,task_loss,entropy,dominance,mutualism_violation,gain_mean,gain_min,route_memory_loss,distill_loss,latent_loss,alpha,total_loss
2,Mutualistic09_route_memory_only,4,8 vs 9,14,2.0,0.0,0.0,0.005,0.0011001745897761368,0.0023534307008648806,0.9992798833136863,1.2572062457129596e-07,0.35962501104841843,-4.915971348577357e-07,0.0003314724093256023,0.6364070557533427,0.2490703764748066,1.0,0.0054337721357637266
2,Mutualistic09_latent_only,0,0 vs 1,0,0.0,0.0,1.0,0.005,0.18893445738928116,0.4300394895228934,0.8493309385598974,0.000611294087988465,0.03626101029192099,-0.0027339077614089275,0.0,0.0,0.0,0.0,0.20873515767619966
2,Mutualistic09_latent_only,0,0 vs 1,2,0.0,0.0,1.0,0.005,0.030603948742785353,0.149291844285549,0.9580668299756152,0.0005430470857942404,0.04782591307872629,-0.0022341105591585026,0.0,0.0,0.0,0.0,0.04210047665587131
2,Mutualistic09_latent_only,0,0 vs 1,3,0.0,0.0,1.0,0.005,0.024549426996406724,0.15552250137354465,0.9541504116768532,0.00029982759075365006,0.05338733432507341,-0.001093032254659115,0.0,0.0,0.0,0.5,0.03461832798858906
2,Mutualistic09_latent_only,0,0 vs 1,14,0.0,0.0,1.0,0.005,0.00735312829071537,0.10545604176660801,0.9687079381435475,7.213021644336917e-05,0.03903392772376042,-0.00021760740337219644,0.0,0.0,0.0,1.0,0.012285178091297758
2,Mutualistic09_latent_only,1,2 vs 3,0,0.0,0.0,1.0,0.005,0.2071523723450113,0.3457058734716253,0.8802012750442992,0.0026092230282882428,0.08487128542533065,-0.011922145619037304,0.004193302221346072,0.3640665002979191,0.04205909114705022,0.0,0.26125755493945263
2,Mutualistic09_latent_only,1,2 vs 3,2,0.0,0.0,1.0,0.005,0.06784639551125943,0.5348405793626257,0.7814954278316903,0.0012609219637407148,0.11914786025683613,-0.005171810831636824,0.0016976620317922077,0.03970919759508143,0.007014359258353076,0.0,0.08731674371247596
2,Mutualistic09_latent_only,1,2 vs 3,3,0.0,0.0,1.0,0.005,0.06093587425160915,0.4595806953754831,0.8253693770855031,0.0013711782777774831,0.1065637145508477,-0.005935268813466772,0.002907285514761207,0.031175697816813244,0.005184652818802824,0.5,0.07728809720658242
2,Mutualistic09_latent_only,1,2 vs 3,14,0.0,0.0,1.0,0.005,0.029892813919627285,0.20282264053821564,0.9298134572962498,0.0008877075899866387,0.09452102612704039,-0.003779942358031552,0.0014094842065381446,0.020656495122238994,0.0030845553772722153,1.0,0.03771931822708947
2,Mutualistic09_latent_only,2,4 vs 5,0,0.0,0.0,1.0,0.005,0.10945247755722796,0.3786707452320038,0.8565851589466663,0.0013679048902304203,0.08765642866343656,-0.005978217447533253,0.0018532911409683368,0.1254604527682804,0.024132650355471574,0.0,0.15615663106771224
2,Mutualistic09_latent_only,2,4 vs 5,2,0.0,0.0,1.0,0.005,0.0075694188435978076,0.09642590400069317,0.9687270851845436,0.0008144056161093412,0.003620218203843948,-0.0036175548534919605,0.004646648989712938,0.033126654479890424,0.004908583562900411,0.0,0.022478381766283764
2,Mutualistic09_latent_only,2,4 vs 5,3,0.0,0.0,1.0,0.005,0.00485564339311516,0.0912958691887399,0.9696444336404192,0.0006317565421340987,0.003679198365871537,-0.0028163592251849935,0.004533374015776876,0.02599782334204684,0.0034291932527768486,0.5,0.01706534178253818
2,Mutualistic09_latent_only,2,4 vs 5,14,0.0,0.0,1.0,0.005,0.0011997599788802736,0.054626615638745595,0.9808214268785842,9.958628897174037e-05,0.01721358792658182,-0.0004946350546038531,0.007245787751286271,0.005678113361701686,0.0007969063280665494,1.0,0.006305628961467362
2,Mutualistic09_latent_only,3,6 vs 7,0,0.0,0.0,1.0,0.005,0.05928428154042427,0.22223021914350224,0.9128513957591767,0.0013892362710086015,0.0325514258856469,-0.006127165313413802,0.034037027894420195,0.0457021217418437,0.04016207122402464,0.0,0.11353810083992938
2,Mutualistic09_latent_only,3,6 vs 7,2,0.0,0.0,1.0,0.005,0.005061875602745629,0.03432684576019962,0.9934295086150474,0.00011471453269145872,0.015021199994581812,-0.0005415108134137823,0.06079248711466789,0.01595076587685245,0.004466982033262228,0.0,0.019337290858334685
2,Mutualistic09_latent_only,3,6 vs 7,3,0.0,0.0,1.0,0.005,0.004017071521028559,0.01539448427749758,0.9973649826455624,0.0001431040965879684,0.015616141854131476,-0.0007052979372600292,0.06159417378775617,0.01127164095560921,0.0030203022835578056,0.5,0.015644200859551736
2,Mutualistic09_latent_only,3,6 vs 7,14,0.0,0.0,1.0,0.005,0.0012360834962430788,0.0020570223482246413,0.9996195524296863,3.579449206067741e-08,0.01756264746902471,-9.077175104237617e-08,0.05908499705664655,0.0034885171632421143,0.0008120033679470579,1.0,0.005987698311342838
2,Mutualistic09_latent_only,4,8 vs 9,0,0.0,0.0,1.0,0.005,0.07883194925144632,0.05051356751689727,0.9824318670211954,0.00026113562223309465,0.4974039389573513,-0.0011654291500119453,0.03763536554067693,0.11528124116267328,0.03431135982750578,0.0,0.13277547925393632
2,Mutualistic09_latent_only,4,8 vs 9,2,0.0,0.0,1.0,0.005,0.011626465771188761,0.012211757404927878,0.9969170423264199,2.6931865626069183e-05,0.4451289069145284,-0.00011502428257718999,0.0414996807404021,0.014498556765945667,0.008129444131825833,0.0,0.030597445297431438
2,Mutualistic09_latent_only,4,8 vs 9,3,0.0,0.0,1.0,0.005,0.008048303088450686,0.01028599957142897,0.9973804849259397,4.969004354724677e-06,0.45516326833278575,-1.7120998273504542e-05,0.0420046459011575,0.010667090115949828,0.005894996047495527,0.5,0.023271365963081096
2,Mutualistic09_latent_only,4,8 vs 9,14,0.0,0.0,1.0,0.005,0.0016762425558284877,0.0057880547680357036,0.9986606747546094,4.4754756617478167e-07,0.5213185035167857,-1.6553911994746392e-06,0.042519483794557285,0.0020312649703168486,0.0013365481083499307,1.0,0.007317847235405699
2,Mutualistic09_route_plus_latent,0,0 vs 1,0,2.0,0.0,1.0,0.005,0.18893445738928116,0.4300394895228934,0.8493309385598974,0.000611294087988465,0.03626101029192099,-0.0027339077614089275,0.0,0.0,0.0,0.0,0.20873515767619966
2,Mutualistic09_route_plus_latent,0,0 vs 1,2,2.0,0.0,1.0,0.005,0.030603948742785353,0.149291844285549,0.9580668299756152,0.0005430470857942404,0.04782591307872629,-0.0022341105591585026,0.0,0.0,0.0,0.0,0.04210047665587131
2,Mutualistic09_route_plus_latent,0,0 vs 1,3,2.0,0.0,1.0,0.005,0.024549426996406724,0.15552250137354465,0.9541504116768532,0.00029982759075365006,0.05338733432507341,-0.001093032254659115,0.0,0.0,0.0,0.5,0.03461832798858906
2,Mutualistic09_route_plus_latent,0,0 vs 1,14,2.0,0.0,1.0,0.005,0.00735312829071537,0.10545604176660801,0.9687079381435475,7.213021644336917e-05,0.03903392772376042,-0.00021760740337219644,0.0,0.0,0.0,1.0,0.012285178091297758
2,Mutualistic09_route_plus_latent,1,2 vs 3,0,2.0,0.0,1.0,0.005,0.2071707067178919,0.4509961224616842,0.8315751007262696,0.0027729043409790584,0.060286580903227735,-0.011768935208624981,0.00207420950024011,0.2668657009806416,0.03586616568289638,0.0,0.26121357574741894
2,Mutualistic09_route_plus_latent,1,2 vs 3,2,2.0,0.0,1.0,0.005,0.06705423083869701,0.5946529545682542,0.7803678880346582,0.0008483502549890855,0.026454223617118723,-0.003642169362370004,0.0006747108430588808,0.029537763040354277,0.004244118743140171,0.0,0.0861474749969041
2,Mutualistic09_route_plus_latent,1,2 vs 3,3,2.0,0.0,1.0,0.005,0.06414151342308268,0.495882029863114,0.8281683427222232,0.0010820136086933533,0.03312066013112347,-0.005027332402607228,0.0007322427690404708,0.016341008404467967,0.0035117122498241828,0.5,0.08079815881841994
2,Mutualistic09_route_plus_latent,1,2 vs 3,14,2.0,0.0,1.0,0.005,0.035492379664185836,0.14686926422601052,0.9503675230005955,0.0005692323015235625,0.0496040541713344,-0.0024837415685203482,0.0008453313742760888,0.02408115123398602,0.003045282792299986,1.0,0.04470350819223739
2,Mutualistic09_route_plus_latent,2,4 vs 5,0,2.0,0.0,1.0,0.005,0.11915426719141134,0.09380047536514541,0.9705539295013915,0.0006762742251107449,0.12343334398688154,-0.002243960514030558,0.0009306857749098971,0.08141692855506916,0.02715304330303433,0.0,0.1655763773683538
2,Mutualistic09_route_plus_latent,2,4 vs 5,2,2.0,0.0,1.0,0.005,0.008532319089120373,0.0027908144761471356,0.9995390075318357,5.386048592468951e-06,0.14331557316348909,-2.1012965589761734e-05,0.0009625147151692022,0.0173078249307706,0.005474400146804908,0.0,0.02568894232365679
2,Mutualistic09_route_plus_latent,2,4 vs 5,3,2.0,0.0,1.0,0.005,0.006170790176838636,0.0021720167789410086,0.9996780702408324,2.3214800825507096e-06,0.20068551631683998,-8.262337205257821e-06,0.0007788074723995375,0.015776478853869312,0.003838087803624729,0.5,0.01988988456890938
2,Mutualistic09_route_plus_latent,2,4 vs 5,14,2.0,0.0,1.0,0.005,0.0014291690077949711,0.00029966266571291466,0.9999672237862932,1.0185003365515339e-07,1.035413885370214,-3.5980260594094053e-07,0.000842627840648539,0.005329517544831764,0.0008595353116261516,1.0,0.008032506856908823
2,Mutualistic09_route_plus_latent,3,6 vs 7,0,2.0,0.0,1.0,0.005,0.06944771376537516,0.010244993844683817,0.9979785883680303,9.910168003617845e-05,0.07645940958978013,-0.0003409493873093991,0.0005856263166819229,0.055223739718686944,0.04920986984321411,0.0,0.1311368076725209
2,Mutualistic09_route_plus_latent,3,6 vs 7,2,2.0,0.0,1.0,0.005,0.011628735126887864,0.001822061845388739,0.9997784013443805,7.989220034203832e-06,0.705288474864148,-3.4238191995214906e-05,0.0007522246961982207,0.01710413223964737,0.011476133603285602,0.0,0.03312726600214522
2,Mutualistic09_route_plus_latent,3,6 vs 7,3,2.0,0.0,1.0,0.005,0.007926480428494037,0.0012645849319016362,0.9998543782437102,3.929674045003652e-06,1.6068749592659322,-1.6880558526262323e-05,0.0006098787100896477,0.011244689758391456,0.007491655459508617,0.5,0.024161160309264
2,Mutualistic09_route_plus_latent,3,6 vs 7,14,2.0,0.0,1.0,0.005,0.00176750291436118,9.53238269814508e-05,0.9999917821681246,6.435587744982377e-08,5.615885328739248,-2.3431927362020979e-07,0.0004327872440935994,0.002469972598346624,0.001397349294572276,1.0,0.008422979361754148
2,Mutualistic09_route_plus_latent,4,8 vs 9,0,2.0,0.0,1.0,0.005,0.10054668023231182,0.1749488135918658,0.9300848841667175,0.0002611157702592615,0.8024148389380029,-0.0010576748705290733,0.0003837188346454802,0.12349849812194358,0.03549419789317441,0.0,0.15844404055400096
2,Mutualistic09_route_plus_latent,4,8 vs 9,2,2.0,0.0,1.0,0.005,0.01099943382506992,0.21305098654107846,0.9097124376195542,3.4255116753093775e-05,0.7252852269943725,-0.00013809779936328848,0.00033266508979338936,0.021953450832912263,0.011247100883183326,0.0,0.035171915479797
2,Mutualistic09_route_plus_latent,4,8 vs 9,3,2.0,0.0,1.0,0.005,0.008210712979408973,0.1689795306388368,0.9348649826455624,1.9748134829879223e-05,0.6424108160302994,-7.18197180948993e-05,0.00038424857662671167,0.015295862339119962,0.008268126722504484,0.5,0.027608425772570548
2,Mutualistic09_route_plus_latent,4,8 vs 9,14,2.0,0.0,1.0,0.005,0.0017466133935971464,0.06683460971776475,0.9751786158439961,1.5305637830617845e-06,0.5943870741002103,-4.592344184663701e-06,0.00026807644671668856,0.003971317560075128,0.0019404105346729147,1.0,0.008860011812933583
2,Mutualistic09_full_functional_memory,0,0 vs 1,0,2.0,1.0,1.0,0.006,0.18948586653680244,0.3938221795127747,0.8605844714540116,0.0003850889021616743,0.046686072377772864,-0.0015815863029119816,0.0,0.0,0.0,0.0,0.20957877368051955
2,Mutualistic09_full_functional_memory,0,0 vs 1,2,2.0,1.0,1.0,0.006,0.03132441900472375,0.12312798439822298,0.965828574718313,0.0004162283998873155,0.06165599423222878,-0.0015848538877957679,0.0,0.0,0.0,0.0,0.04235955399084598
2,Mutualistic09_full_functional_memory,0,0 vs 1,3,2.0,1.0,1.0,0.006,0.024758092583493985,0.13687184088407678,0.9607012018244317,0.00030493119126557313,0.06196076454634362,-0.0010829223121734375,0.0,0.0,0.0,0.5,0.0350916529113942
2,Mutualistic09_full_functional_memory,0,0 vs 1,14,2.0,1.0,1.0,0.006,0.006392639281446154,0.06853375885080784,0.9832480651267032,4.018183357556048e-05,0.09118503808349487,-0.00019605665968017692,0.0,0.0,0.0,1.0,0.010678675124778393
2,Mutualistic09_full_functional_memory,1,2 vs 3,0,2.0,1.0,1.0,0.006,0.21088543772063356,0.10567792306872124,0.9689133611131222,0.0021462980262639277,0.07059506289450393,-0.010570152405094593,7.0472709142709e-06,0.028750320685348732,0.028218419442480887,0.0,0.2786909912494903
2,Mutualistic09_full_functional_memory,1,2 vs 3,2,2.0,1.0,1.0,0.006,0.06738823315406099,0.21857614577450651,0.9157228926394848,0.0007848381171123356,0.039597119847461185,-0.0038446987721514193,9.373276937106099e-06,0.006466691795875259,0.00926443734305336,0.0,0.09390554941715078
2,Mutualistic09_full_functional_memory,1,2 vs 3,3,2.0,1.0,1.0,0.006,0.056286708293284506,0.2795452596025264,0.8774665695555667,0.0004009917345613037,0.03324475971625206,-0.0019837263377105938,1.983940144763186e-05,0.011034836888590709,0.006060470950769934,0.5,0.08378213762919953
2,Mutualistic09_full_functional_memory,1,2 vs 3,14,2.0,1.0,1.0,0.006,0.026270327009656962,0.12466601012869084,0.9522389034007458,0.00019388243575611778,0.04707728695381987,-0.0009658508537773122,7.4804253680416335e-06,0.0016062758823341512,0.0023252829572463288,1.0,0.034918706844303204
2,Mutualistic09_full_functional_memory,2,4 vs 5,0,2.0,1.0,1.0,0.006,0.15851975751525543,0.17835676321323882,0.930649128366024,0.0001062938761732128,0.27369830741527235,-0.0004020793006775227,0.00037820582687384153,0.028699053769393704,0.02985083248882376,0.0,0.23422796326748868
2,Mutualistic09_full_functional_memory,2,4 vs 5,2,2.0,1.0,1.0,0.006,0.013698107444066951,0.012738174838113023,0.9969244447160275,1.510886227469263e-05,0.1631873830201778,-5.344232108364714e-05,0.0007087660586818102,0.0044252334132869825,0.010755563085462818,0.0,0.039324325568815495
2,Mutualistic09_full_functional_memory,2,4 vs 5,3,2.0,1.0,1.0,0.006,0.008946948456875187,0.013815418133472509,0.9970248569833472,9.087927065185669e-06,0.17843821581373823,-3.2531117346692595e-05,0.0003536975856788674,0.0031723668699727412,0.0076280356919828885,0.5,0.02830589495282224
2,Mutualistic09_full_functional_memory,2,4 vs 5,14,2.0,1.0,1.0,0.006,0.0019205797716301488,0.005146671975764664,0.9990746366216782,8.206869223329211e-07,1.0436415126983156,-2.6958568536854804e-06,0.0002878773372850311,0.0008875275652439512,0.0018414479056175085,1.0,0.009809511872206597
2,Mutualistic09_full_functional_memory,3,6 vs 7,0,2.0,1.0,1.0,0.006,0.07225649784061502,0.021586947777169817,0.9950089949242612,2.0682970498310557e-05,0.25050455078165584,-7.11834414842281e-05,0.00044058039536884415,0.009668712872392186,0.04353926343684818,0.0,0.13583126997059963
2,Mutualistic09_full_functional_memory,3,6 vs 7,2,2.0,1.0,1.0,0.006,0.013294488904958076,0.013849842322475098,0.9977125335246959,9.829769046240607e-06,0.7003325173195373,-3.482314183356914e-05,0.0005707431818665739,0.003075139755581288,0.012028262653249376,0.0,0.03720750501181217
2,Mutualistic09_full_functional_memory,3,6 vs 7,3,2.0,1.0,1.0,0.006,0.00901896075563545,0.01754133740162596,0.9968624711036682,4.9388369079032204e-05,1.0478245260867667,-0.0002345947766716176,0.0006342469609312792,0.0033415409716519903,0.007917929004798544,0.5,0.028956804266001317
2,Mutualistic09_full_functional_memory,3,6 vs 7,14,2.0,1.0,1.0,0.006,0.0017878187503269378,0.0026052437148037107,0.9995600809442237,2.710188350525814e-07,3.087057793394048,-1.1353837722476493e-06,0.0005182346274600701,0.0005401510936009915,0.0014607989863353842,1.0,0.00955063837798352
2,Mutualistic09_full_functional_memory,4,8 vs 9,0,2.0,1.0,1.0,0.006,0.09755934132857526,0.09791356230035742,0.9585982523065932,0.0030033738549921874,0.3305912707000971,-0.01495156458955496,0.000570442404654038,0.01310532258812987,0.028680473546239923,0.0,0.16570730990868934
2,Mutualistic09_full_functional_memory,4,8 vs 9,2,2.0,1.0,1.0,0.006,0.009294292691381687,0.018242246471345425,0.995072087074848,5.7655857357956924e-05,0.10732477166234179,-0.00027041648455122683,0.0004737824744958569,0.0021875023351427404,0.007859024744322325,0.0,0.03151280104004322
2,Mutualistic09_full_functional_memory,4,8 vs 9,3,2.0,1.0,1.0,0.006,0.006772902368151761,0.0111630110050294,0.9974706591443813,1.8308880643939545e-05,0.06365463478451079,-8.124619365689602e-05,0.0005096975674337529,0.0014962177287707937,0.005859155995533504,0.5,0.024798032292660248
2,Mutualistic09_full_functional_memory,4,8 vs 9,14,2.0,1.0,1.0,0.006,0.0016912774658425058,0.0023522875655660447,0.9996209766002412,1.108224838308983e-06,0.08687919314871444,-5.0494402765910675e-06,0.0005868185920568995,0.0004318587895621486,0.0015093595646519927,1.0,0.009364316874045008
3,Mutualistic09_distill_only,0,0 vs 1,0,0.0,1.0,0.0,0.005,0.18192243996135732,0.7065546379444447,0.7433719901328392,0.0020294867086181998,0.013470160664740995,-0.00843850554938012,0.0,0.0,0.0,0.0,0.2054093580772268
3,Mutualistic09_distill_only,0,0 vs 1,2,0.0,1.0,0.0,0.005,0.03644983965824259,0.24399295671189086,0.929942545738626,0.00048690040551825425,0.03866267289490776,-0.0019424013555683988,0.0,0.0,0.0,0.0,0.04910254874762068
3,Mutualistic09_distill_only,0,0 vs 1,3,0.0,1.0,0.0,0.005,0.03150192239975676,0.21374703848615606,0.9384817366904401,0.0006700264720108108,0.043037231199126294,-0.0026576330072860766,0.0,0.0,0.0,0.5,0.0428522434481915
3,Mutualistic09_distill_only,0,0 vs 1,14,0.0,1.0,0.0,0.005,0.01514451972090025,0.12525999022925155,0.9619213050984322,0.00018039433327184017,0.10573296038869848,-0.0007133430187055406,0.0,0.0,0.0,1.0,0.02033513926088493
3,Mutualistic09_distill_only,1,2 vs 3,0,0.0,1.0,0.0,0.005,0.21054895188500908,0.28086139642177743,0.8868796850772614,0.000661117545569915,0.03088770864749367,-0.002968497376175637,0.0007543723702576941,0.03364034950940782,0.5503187295138599,0.0,0.2672455161809921
3,Mutualistic09_distill_only,1,2 vs 3,2,0.0,1.0,0.0,0.005,0.0715361088514328,0.22382987845451274,0.9069567918777466,0.00033094534393890077,0.013373845994987704,-0.001553007183556861,0.0008116336280858997,0.011885580537404785,0.4354655292439968,0.0,0.09657239581042147
3,Mutualistic09_distill_only,1,2 vs 3,3,0.0,1.0,0.0,0.005,0.06687305802281232,0.21525004093951366,0.9112603119079102,0.0006421035768992024,0.013905316810470391,-0.002834137846180733,0.0007162974511339462,0.007806153076284743,0.4641339296990253,0.5,0.0871133732193328
3,Mutualistic09_distill_only,1,2 vs 3,14,0.0,1.0,0.0,0.005,0.022262629532710985,0.13070245356635846,0.9558323317385734,0.00022641388088541522,0.06770721438558812,-0.0010510483271184755,0.0006927899584626814,0.0034085066216264634,0.2250909535808766,1.0,0.03233629045017222
3,Mutualistic09_distill_only,2,4 vs 5,0,0.0,1.0,0.0,0.005,0.0997661643839897,0.5048199727180156,0.7970792625812774,0.0014390736816610715,0.20427541592297085,-0.006005295552313328,0.0007540550675215893,0.015928090706438525,0.26051226833728736,0.0,0.1449893568345207
3,Mutualistic09_distill_only,2,4 vs 5,2,0.0,1.0,0.0,0.005,0.004271823209413188,0.07543607182959293,0.977341390670614,0.00013260189266934793,0.013225841042824074,-0.000529702197998128,0.0008725909467799244,0.0018859965580594825,0.30373862575977406,0.0,0.01822553812823397
3,Mutualistic09_distill_only,2,4 vs 5,3,0.0,1.0,0.0,0.005,0.0029810808965579625,0.05768207187189701,0.9812460833407463,6.939079540120958e-05,0.008435637310437047,-0.0002705548701688964,0.0005787076459919843,0.0015215540361749207,0.2598323990055855,0.5,0.014761657890011656
3,Mutualistic09_distill_only,2,4 vs 5,14,0.0,1.0,0.0,0.005,0.0009688135271178598,0.03833931440764919,0.9851261795835292,9.039997172884737e-06,0.011625800805632025,-4.076343549891038e-05,0.0006710361060945712,0.0002971690595818763,0.13663056429396284,1.0,0.006127996895303751
3,Mutualistic09_distill_only,3,6 vs 7,0,0.0,1.0,0.0,0.005,0.07458901518282104,0.04471016322520185,0.9852502295311462,0.0016950845370531091,0.19460895689243965,-0.008112511052650975,0.0008032933943623187,0.014762711242483361,0.4143061297995217,0.0,0.1137943557126725
3,Mutualistic09_distill_only,3,6 vs 7,2,0.0,1.0,0.0,0.005,0.005390511042973462,0.02235314693361362,0.9933332369682637,5.211502524074836e-05,0.11452616132954334,-0.0002245950027111363,0.0006757860753962032,0.0008674345717349268,0.27327059304460566,0.0,0.021220159023366075
3,Mutualistic09_distill_only,3,6 vs 7,3,0.0,1.0,0.0,0.005,0.004176090818215558,0.02005700125517522,0.9941658656647865,3.138471317634731e-05,0.12533607539978434,-0.00013491044692853663,0.0006714839341355477,0.0006181586414892623,0.23887326647626592,0.5,0.01797419695302527
3,Mutualistic09_distill_only,3,6 vs 7,14,0.0,1.0,0.0,0.005,0.001114153484021254,0.002606816818947567,0.9994236636669078,6.040766443088965e-08,0.06583973297730406,-2.906172278713673e-07,0.0008221757291702236,0.0002947588562048932,0.12580088938170292,1.0,0.007311585755582819
3,Mutualistic09_distill_only,4,8 vs 9,0,0.0,1.0,0.0,0.005,0.0666874617516519,0.024345229746417164,0.9915711803639189,5.663089279642976e-05,0.17184741763358422,-0.00021899528702364323,0.0007262454535211486,0.014749266392851844,0.18102021923070735,0.0,0.10628474158968063
3,Mutualistic09_distill_only,4,8 vs 9,2,0.0,1.0,0.0,0.005,0.009514890115787374,0.006717180077759351,0.9983166976177946,2.468977191938393e-05,0.15516739956876066,-0.00010646415002485539,0.0007838776677709439,0.0013503935126131996,0.1898772120475769,0.0,0.023897409637240654
3,Mutualistic09_distill_only,4,8 vs 9,3,0.0,1.0,0.0,0.005,0.00772177954600688,0.006693591668389421,0.9983918235657063,3.4237369964393245e-05,0.12724923913149125,-0.00014136813858405074,0.0008178795685532176,0.0010896146723485373,0.18724320955733034,0.5,0.02029767596816763
3,Mutualistic09_distill_only,4,8 vs 9,14,0.0,1.0,0.0,0.005,0.0012033322375228114,0.0040541643071226145,0.9991359824829913,6.871060186635127e-07,0.082113754796855,-2.718097133997907e-06,0.0007337888472396484,0.00044255543121215986,0.12385420200038463,1.0,0.006681156364527155
3,Mutualistic09_route_memory_only,0,0 vs 1,0,2.0,0.0,0.0,0.005,0.18192243996135732,0.7065546379444447,0.7433719901328392,0.0020294867086181998,0.013470160664740995,-0.00843850554938012,0.0,0.0,0.0,0.0,0.2054093580772268
3,Mutualistic09_route_memory_only,0,0 vs 1,2,2.0,0.0,0.0,0.005,0.03644983965824259,0.24399295671189086,0.929942545738626,0.00048690040551825425,0.03866267289490776,-0.0019424013555683988,0.0,0.0,0.0,0.0,0.04910254874762068
3,Mutualistic09_route_memory_only,0,0 vs 1,3,2.0,0.0,0.0,0.005,0.03150192239975676,0.21374703848615606,0.9384817366904401,0.0006700264720108108,0.043037231199126294,-0.0026576330072860766,0.0,0.0,0.0,0.5,0.0428522434481915
3,Mutualistic09_route_memory_only,0,0 vs 1,14,2.0,0.0,0.0,0.005,0.01514451972090025,0.12525999022925155,0.9619213050984322,0.00018039433327184017,0.10573296038869848,-0.0007133430187055406,0.0,0.0,0.0,1.0,0.02033513926088493
3,Mutualistic09_route_memory_only,1,2 vs 3,0,2.0,0.0,0.0,0.005,0.20113525531710463,0.17901956496086527,0.9322349974449645,0.0011326035286053431,0.06224513703342924,-0.005436029602238473,0.0016325362588217335,1.18866905914094,0.6197459627155888,0.0,0.2271308515300142
3,Mutualistic09_route_memory_only,1,2 vs 3,2,2.0,0.0,0.0,0.005,0.07094750850600132,0.11002649255889527,0.9598406806905219,0.0004910638733932462,0.2035863348778258,-0.0022003609052997954,0.0008106518773729476,1.1686629779795383,0.33830509350654925,0.0,0.08388064445016231
3,Mutualistic09_route_memory_only,1,2 vs 3,3,2.0,0.0,0.0,0.005,0.0666103998714305,0.09541281788273061,0.9657825269597642,0.0004512943007013862,0.09913051944780857,-0.0021246257931628126,0.0007930305246965021,1.0646784800164244,0.2909789576809457,0.5,0.07763384373739679
3,Mutualistic09_route_memory_only,1,2 vs 3,14,2.0,0.0,0.0,0.005,0.02695153339795689,0.1013932816208677,0.9682437473155082,0.0002392751949081627,0.19549967166274151,-0.0011481362608003808,0.000694676115269063,1.1921165141653507,0.21288699926214016,1.0,0.03341951136021538
3,Mutualistic09_route_memory_only,2,4 vs 5,0,2.0,0.0,0.0,0.005,0.10653506046993301,0.3957886321747557,0.8391760676465136,0.0007822970515491684,0.42804901192876255,-0.00351472567033736,0.000714489709567483,1.032109805506944,0.6821596722547064,0.0,0.1470477707049948
3,Mutualistic09_route_memory_only,2,4 vs 5,2,2.0,0.0,0.0,0.005,0.006171486246340135,0.08424626584065721,0.9727779943892296,0.0005518064756101244,0.017759955984613354,-0.0025616059466166065,0.0007450412770769152,0.9089266898784232,0.33349313761325594,0.0,0.017958909431670573
3,Mutualistic09_route_memory_only,2,4 vs 5,3,2.0,0.0,0.0,0.005,0.0034578360191130256,0.08523270226222404,0.9735765178152855,8.37383575446167e-05,0.010942092202195126,-0.00038032556457960224,0.000578560203393863,0.8817590538491594,0.30585217792937097,0.5,0.012861026708591492
3,Mutualistic09_route_memory_only,2,4 vs 5,14,2.0,0.0,0.0,0.005,0.0009155451974019091,0.023781789645077066,0.9915208677028088,3.00199181081444e-06,0.004849206579433001,-1.4613060518465143e-05,0.000662615940045532,0.9811214259330262,0.1943163031593282,1.0,0.005549794053064382
3,Mutualistic09_route_memory_only,3,6 vs 7,0,2.0,0.0,0.0,0.005,0.04986313767136728,0.032146251047069724,0.9890141550530779,9.386636485762084e-05,0.14178608364841722,-0.0004367488015324194,0.0008196374683200005,3.432815295263897,1.2557995746585917,0.0,0.0916385976399513
3,Mutualistic09_route_memory_only,3,6 vs 7,2,2.0,0.0,0.0,0.005,0.005237827989015173,0.030315975083949717,0.9887618473235597,1.0202498168984132e-05,0.14269715515857048,-4.985356861923603e-05,0.0006475242469682695,1.1374080612304363,0.47861788627949164,0.0,0.018907517749578395
3,Mutualistic09_route_memory_only,3,6 vs 7,3,2.0,0.0,0.0,0.005,0.004044518820901817,0.03247343190014362,0.9878157504061436,1.2404694956255801e-05,0.13651198259693512,-5.9629706269566046e-05,0.0006799464933871431,1.0033448541418035,0.41977492608922595,0.5,0.016042522234009936
3,Mutualistic09_route_memory_only,3,6 vs 7,14,2.0,0.0,0.0,0.005,0.0013562685294829784,0.010359367719811803,0.9961467055564232,1.217725099120392e-06,0.25146664488822856,-6.0866314402603085e-06,0.0007828076049918309,0.7728228366121332,0.23293309008821528,1.0,0.007494194690692932
3,Mutualistic09_route_memory_only,4,8 vs 9,0,2.0,0.0,0.0,0.005,0.05897877555578313,0.03306608869411804,0.9873569468234448,3.674094577930912e-05,0.21226027352299462,-0.00017014655106245202,0.0010086492984555662,0.906476836822626,0.394764201101312,0.0,0.08904325906583603
3,Mutualistic09_route_memory_only,4,8 vs 9,2,2.0,0.0,0.0,0.005,0.0076481833350547455,0.008563604421338978,0.9970365483710106,1.68102043032393e-06,0.2564988374075991,-7.788472353143896e-06,0.0007817764395595271,1.1205416017390313,0.44133787966789084,0.0,0.020905672513107036
